about,address,avg_rating,category,gym,num_review,rating,region,reviewer_date,text,user_id,user_name,zipcode
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,11/20/2017,"Great workout, nice facility, clean, and excellent employees and trainers!",jDkDT7W-5DyKkiU0sim2Og,Marjorie G.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,6/6/2016,"I was looking for a change from my equinox membership which I had for over 7 years. My friend recommended orange theory because they found it to be effective and I liked the idea of using my own heart rate as my measurement and guide. Although it did take some effort to find a class i could attend initially, the front desk was very helpful in giving a nice warm welcome plus some extra care to ease me into the unknown. I loved the format and concept. Unfortunately my heart rate monitor wasn't picking up correctly so we found a device that was better for me. In all I've never had an accurate depiction of my workouts and now I know I can't fake it and stay in my comfort zone. I also love it's different every class. Also I use the monitor at my outside activities and the app is great in tracking it.",0D9_2KUjeQInpN_uUCM8fA,Lulu r.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,7/30/2017,I started with OT over a year ago bc I needed a change and heard so much about about it but didn't really know what it was. I tried a session and have been hooked since. I really love the work out as it challenges me every time but beyond that I love the coaches here and the studio. Everyone is so great and friendly. It feels like home and I love coming here.,jgtvzLU09Oyf7Q8d9aF2Iw,Sheila H.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,3/5/2016,"This is my second time at Orange theory fitness and at a different location but again I had an amazing workout.the staff are nice, the coaches are on point with their coaching and the way they set up the workouts, know you will come out drenched in sweat.",fQ4qapXm9zEjlRt9aGu7lQ,Dayana A.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,8/24/2016,"I absolutely adore the trainers and classes. I have to give a huge thx u to Jonathan A. for leading the running class. He was encouraging and very engaging, verifying if I was comfortable. He pushed me and showed me how to breathe during a long run and relax my mind. The regular workout classes are so addictive and a blast. Thx u Orangetheory : )",HChMMRqtO-XOwCwpg6S73w,Yasmin K.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,3/3/2017,"Visiting here from Portland. We were nervous but the staff was amazing welcoming us and making us feel so comfortable. And WHITNEY ROCKS. amazing coach. Knows her stuff, very entertaining and pushes you!!! We will come back here every time We are in LA.",RKwkGJBcYDWP_b4W7a1bnQ,Diana C.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,5/7/2016,"You gotta try it! The nicest trainers ever! Great workout for all fitness levels and ages because it is heart rate based and highly individualized. I have several injuries and the trainers always help modify exercises so I can participate fully and get a great workout. The trainers are in outstanding shape (I mean one was an NFL player for 13 years, how cool is that?!?) they really foster an inclusive gym environment of cooperation not competition. Truly the best $ that I spend every month. THANKS OTF!",y7BHVrZ2RTGU2QxcukwuYw,Kat C.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,4,Hollywood Hills West,2/22/2016,"Jess and the whole staff were awesome! I was visiting from a different location and I didn't know I couldn't use a loner for free but they waived the cost anyway. Jess pushed me, called me out by name and was attentive to everyone throughout the class. Only downfall was that many of the classes I was interested in had wait lists.. Seems like a common problem among OTFs",SCJ25yd6tr3OKIGmFLJ_4g,Chelsea S.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,9/24/2016,"I started Orangetheory last fall and was instantly hooked.  After trying everything, I finally found the perfect workout! It's fantastic to be able to work at my own pace and challenge myself every day. Regardless of the size of the class (that varies depending on the time of day), the coaches are skilled, enthusiastic, and driven.....always keeping you moving, sweating, and safe. The West Hollywood team is amazing! They have pushed me to places I've never thought I could go. Every day is a different workout, which keeps you engaged and challenged...but never bored. And, of course, there are the results.... Serious results! I've dropped over 2 sizes since I stared, and haven't felt this fit in decades!",He_yhyTaMPie1VAgyO9bMw,Bonnie Z.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,7/16/2017,"Great workout!!  Awesome program that is easy to jump into!  Research backed & fun!  Clever biofeedback that enables you to maximize your workout, avoid burnout and create a healthy habit.",YpBBuPR6DHgyTnlBI9ihOQ,Jared C.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,7/7/2017,I've been doing OTF for about two months now and have upgraded from the basic membership all the way up to the unlimited because it works so well and I love it!  I remember I took my first class with a friend after not exercising regularly for about two years and was so sore for 4 days that I could barely walk.  Now I go at least three times a week!  I've taken OTF classes at 3 different studios and can attest that OTF WeHo is the place to go!  The coaches and front desk staff are always helpful and definitely fun to talk to.  These are definitely the most personable people I've ever met and have really helped make LA home.  If the community surrounding OTF WeHo don't motivate you to work your hardest during workouts I don't know what will!  I have set multiple PRs at this studio and would recommend it to all.,fo1g3djjSPma35a5ffLKuw,Amanda L.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,3/2/2017,"I'm loving everything about OTF.  Workouts are never the same, so I am never bored. Music is always on point. Instructors are always there to guide you, push you and correct your posture.  Heart rate monitor is the ultimate plus for me. I know exactly what I'm burning every second of the class. Very clean studio and the entire staff are always so friendly.  If you haven't already, give this place a try!",58ETInidM_6PetFI_VrRQg,Jo M.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,9/12/2016,"I LOVE everything about this gym. The cleanliness, the customer service, and the workout! My favorite part is my workout summary is emailed to me after every workout.",8GOcrnAQXjfB6_PQ7h3B_g,Erin C.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,1,Hollywood Hills West,11/10/2017,"Very dishonest. They plaster their advertisement ""3 free intro classes"". When they called me to solicit they said the intro classes are 12$ very dishonest  I will just continue at barrys Bootcamp",n4AMbz0I_EJX5Qx7y43YYQ,George B.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,5/23/2016,I LOVE Orange Theory Fitness!!! I am obsessed!  ,1B2bbY_LC-5HmDhqt2xYDg,Caryl L.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,4/12/2017,"I went to my first class Monday night and was really happy with my all around service. The front desk was very helpful, informative and welcoming. The class was great and I especially loved the rowing machine. I ended up signing up for a package and plan on making this an every week part of my work out routine!",h0nPRunJ5ZliHSIpxnmI-g,Kelsey B.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,9/9/2016,Orangetheory is the best fitness studio I've ever been to. The classes are unreal! They constantly challenge me but are also super motivating and fun. Delvon has helped me so much on my form and Erin is my go to gal on Friday nights! The front desk staff at this location are the coolest. Preston is one of the sweetest guys there (not to mention incredibly dreamy). The studio is very welcoming and brings positivity to an activity which I normally would consider a chore.,oKscxyy020C7tAY51Ijp7A,Anne M.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,4,Hollywood Hills West,3/21/2017,"When class pass took away their unlimited option, I needed to find something that was affordable yet beneficial. Orange Theory is probably one of the toughest workouts I have done, I've also seen results! I hate running on the treadmills but the heart monitor component really pushes be to work harder than any other workout around. Plus, the coaches are top notch and I haven't had a repeat workout yet! I would for sure recommend this to friends!!",r-wk5s8grA3e1-fI-VIHGg,Meghan J.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,3/20/2017,"OT Sunset location is awesome!!! From the staff to the trainers to the clients. Mike and Drew and Phil are the trainers I sweat with the most. They keep it fun and motivating and have made me strong enough to move cars...! Not sure when I'll need that skill but living in LA it's got to come in handy. The crew I tend to workout with in my time slots drive me to be as competitive as I want to be on any given day. Can't say enough. If you haven't tried Orange Theory, you're missing out. Come sweat with us!",D2WOwwFYzenU8-3_34JHoQ,Shula Van Buren V.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,3/19/2017,I just started here two weeks ago and I'm already down 5lbs. This place is dope and the staff is cool AF.,WZmlopY-T3_BROLclQV8hQ,Andy K.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,3/14/2017,Best workout out there!,wq-jdfxUI41MRGvPNyT_rQ,Michael M.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,4/7/2017,Just started coming here recently and I'm hooked! Such a great workout that makes you feel great afterwards. Something that is really important to me is early class times and they have them! I've been going to the 530am class and really enjoy it. The staff is great as well. So happy to have found this place!,i4ycrRFAf470GgB2bIU0PQ,Samantha H.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,10/4/2016,"What's not to like? You can get a body burning workout in about 55 minutes without really thinking about it.  They guide you through everything.  Example:  6 minutes Treadmill, 6 minutes Water Rower, 6 minutes TRX & Weights, then repeat- but with 8 minute intervals on each.  The last portion is a wholehearted complete body and TRX workout with the instructor right there to assist, as well as screens overhead showing you exactly what to do. Having the calorie burning / cardio monitor show up above the workout space is truly motivating.  I didn't think it would be - but it is!  And what really makes the whole experience so satisfying?  The other ""classmates"" are all super supportive & genuine - no stepford snobbiness or roid necks here.  The staff is also wonderfully informative and helpful - And did I mention the garage parking?  Yay!",rRvwrhdU9Pbm7YfwkcpiUA,LaLa W.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,9/7/2016,"I love the workouts regardless to age, fitness status or ability you are treated as part of the team the coaches are friendly and extremely helpful. Best work outs I have ever completed.",VX4r2frkZOH6Rv8rrsvEXg,Stacey B.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,5/4/2016,"I originally came across Orange Theory at the Melrose Farmers Market in West Hollywood last year. I was a little skeptical at first to try it out because group workouts were never really my thing. My roommate insisted that I give it a try especially considering the close proximity to my apartment! The phrase you never know until you try could never be more true. I was given the opportunity to try 3 classes for free before they officially opened the studio and I was HOOKED! Becoming a member at OTF was a no brainer for me. Each class feels like a personal training session even though you are working out with a group of people. The coaches are very well trained, knowledgable, and super fit, which is extremely important to me! There is nothing worse than going to a class where I can't take the instructor seriously! My personal favorites are Jessica and Drew. They bring amazing energy to each class, correct my form if I am not doing something right, play awesome music, and keep me pumped the entire 60 minutes of class. Also always pushing me to my limits. Nick is the most inspirational person I have ever met, easily! Don't even think about using the words ""I can't"" around him! The coaches will get to know you on a first name basis and they really strive to get you to where you want to be in terms of your fitness goals. I really haven't taken a coach at this location that I did not like. I ended up trying an Orange Theory class in a different part of California and I will say this location is the best of the best. We are truly spoiled and blessed in Los Angeles when it comes to fitness! ",5u9opUJ15H4WxSgl6pPF_g,Brittney S.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,3/11/2017,"I love this workout.  It is hard, but in a fun way.  Everyone works out at their own pace, so both beginners and accomplished athletes will get a workout that works for them.  The coaches, office staff and fellow gym members are super nice and friendly.  I have been attending four classes a week for about nine months, and consider it my home away from home.",wfLf2aYka7FS5hnzbeZD5A,Brian W.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,8/10/2016,I am obsessed with OTF and just wanted to write a review for anyone who hasn't tried it yet. Trust me try it! This is the best thing in fitness!,4-LsWun5YXUIxIYkPtYK6w,Kevin P.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,5/4/2016,"I've been going to Orange Theory for about 3 months now and it's not only the best workout I've ever had, it's also the best gym experience!  From the front desk staff (Dylan, Emily, Tamara, Haley to name a few) to the management, I've had nothing but great interactions.  They're always friendly and helpful with everyone I've seen walk through the doors.  There is absolutely no pretense within the doors which sets the gym apart from most gyms/fitness studios in LA.  And this is all before you even start a workout!  ",E4JU02rz2YWoQ3UoWruMOg,Jeffrey W.,90046
"Welcome to Orangetheory Fitness, the energizing group interval fitness concept that is sweeping the nation! Orangetheory Fitness is a one-of-a-kind workout broken into intervals of cardiovascular and strength training, using a variety of equipment including treadmills, rowing, TRX straps, and free weights to tone your body and gain energy throughout the day.",7950 West Sunset Blvd,5.0,"Gyms,Boot Camps,Trainers",Orangetheory Fitness West Hollywood,175,5,Hollywood Hills West,11/18/2016,"OTF is incredibly difficult, and that's how I know it's good. I leave every workout exhausted and knowing that the hour I spent was well worth it. If you want an intense, all out workout and feel confident doing it, then OTF is a great place for you.",m9sCXg6QMgJ2Lg7fzz0hkw,Ben Y.,90046
"The Workouts:

Introducing Pound!: Pound is a full-body cardio jam session, combining light resistance with constant simulated drumming. The workout fuses cardio, Pilates, isometric movements, plyometrics and Isometric poses into a 45-minute series. Burn between 600 and 900 calories per hour, strengthen and sculpt infrequently used muscles, and drum your way to a leaner, slimmer physique - all while rocking out to your favorite music!

Endurance Pilates:  55 minute group class on customized Pilates Reformers. Strength and endurance training, core and stability activation, full body workout. It burns, tones and promotes lean long muscles.

The Mashup:  25 minutes of Cardio Intervals on treadmills. Raises your heart rate, taxes your cardio-vascular system, gets you real sweaty and burns calories. Then hop on our customized Reformers for 30 minutes of Endurance Pilates.       *Options for Beginners, Intermediate and Advanced runners",601 N La Brea Ave,5.0,"Trainers,Pilates",Fitmix Studio,84,5,Fairfax,11/18/2013,After my original review Diana (one of the owners) contacted me asking for feedback and offering me a chance to come back and try another class for free...I did not take her up on her offer at the time because I found another place to go but I did appreciate her reaching out.  A few months ago I was looking for a change as the place I've been going has really gone down hill and I thought why not give Fitmix another chance. Almost a year later Diana still made good on her offer to let me try a class again free of charge which I thought was amazing.  I took a class with a different instructor and he was great! Once again I did the mash-up class and I felt the instructor was really paying close attention to everyone but still having fun.  I am also happy to report that the first thing he did was ask me if I had any injuries! Fitmix seems to be a really nice and supportive community and not just a place to take classes. I'm really glad I gave it another chance and kudos to Diana for reaching out to me and welcoming feedback to make the studio the best it can be. As soon as I can get my schedule together I will be back for some more of that Fitmix goodness.,HY6CPM-7l4jx5HlP73thDQ,Sarah S.,90036
"The Workouts:

Introducing Pound!: Pound is a full-body cardio jam session, combining light resistance with constant simulated drumming. The workout fuses cardio, Pilates, isometric movements, plyometrics and Isometric poses into a 45-minute series. Burn between 600 and 900 calories per hour, strengthen and sculpt infrequently used muscles, and drum your way to a leaner, slimmer physique - all while rocking out to your favorite music!

Endurance Pilates:  55 minute group class on customized Pilates Reformers. Strength and endurance training, core and stability activation, full body workout. It burns, tones and promotes lean long muscles.

The Mashup:  25 minutes of Cardio Intervals on treadmills. Raises your heart rate, taxes your cardio-vascular system, gets you real sweaty and burns calories. Then hop on our customized Reformers for 30 minutes of Endurance Pilates.       *Options for Beginners, Intermediate and Advanced runners",601 N La Brea Ave,5.0,"Trainers,Pilates",Fitmix Studio,84,5,Fairfax,9/23/2013,"This is a MUCH OVERDUE review/shout out to Fitmix that I should have written after one session of coming here. 5 stars don't even come close to how great this place is! This is my story and the reasons I'll forever be obsessed with Fitmix. I never enjoyed working out. I felt it was boring, time consuming and every weird method I tragically attempted I just ended up feeling stupid and I couldn't stick with anything. After a while I sort of gave up, but then joined Equinox (just never went) and was upset about how much weight I had put on over that past year with stress and working so much. I overheard some girls at my friends tanning salon talking about this awesome place called Fitmix where they took Pilates saying how great it was. I got the info and walked in blind never taking Pilates in my life for the free trial class they offer. Most places also after your ""free session"" you feel obligated and awkward because they try and immediately sell you a package, but not this place in ANY way! The environment, instructors, other clients, music, and everything about Fitmix sells itself bottom line. I became hooked and felt before my classes ended I already wanted to come again. I  ended up coming 3-4 times on average a week, and not only did it get me into loving fitness (which I thought was completely impossible) but the weight just came off ... a little over 15 pounds in 3-4 months and I've kept it off. Most important I don't care about the number of what I weight its that I feel stronger in every muscle of my body and it just showed me the trick is to never give up. Talking to other clients here everyone had different goals and reasons for coming here and the instructors accommodate everyone in the class accordingly and make you all feel motivated! My best friend also started coming with me and she loved this place just as much as I do. I'm a firm believer that the people MAKE the gym or wherever you go, and this place is a perfect example of that. Every instructor here is absolutely amazing, genuine, hilarious and so motivating you really can't have a bad experience no matter who you take a class from. I recently moved to New York and totally am having Fitmix withdrawals and can't imagine even going somewhere else to take Pilates! So anyone that went to Fitmix and moved to the east coast should start a petition with me to get Diana to open up a studio in New York because my life would be complete and it would do SOOOO well!!!!!!!! I miss all of you here so much!! XOXO :)",osf5HHMqwGLhiKcF7fG4pw,Lindsay S.,90036
"The Workouts:

Introducing Pound!: Pound is a full-body cardio jam session, combining light resistance with constant simulated drumming. The workout fuses cardio, Pilates, isometric movements, plyometrics and Isometric poses into a 45-minute series. Burn between 600 and 900 calories per hour, strengthen and sculpt infrequently used muscles, and drum your way to a leaner, slimmer physique - all while rocking out to your favorite music!

Endurance Pilates:  55 minute group class on customized Pilates Reformers. Strength and endurance training, core and stability activation, full body workout. It burns, tones and promotes lean long muscles.

The Mashup:  25 minutes of Cardio Intervals on treadmills. Raises your heart rate, taxes your cardio-vascular system, gets you real sweaty and burns calories. Then hop on our customized Reformers for 30 minutes of Endurance Pilates.       *Options for Beginners, Intermediate and Advanced runners",601 N La Brea Ave,5.0,"Trainers,Pilates",Fitmix Studio,84,5,Fairfax,4/15/2012,"I am a sometimes-runner who has been practicing pilates regularly (4-5 times per week) for about 3 years.  Over the past year or so I've had the pleasure of training with Brian and Diana; they became my 2 favorite trainers so I was devastated when I learned they were leaving the studio at which I work out.  My frown turned upside down though when I heard they were opening their own studio.  I was even more excited when I learned that they would offer straight pilates classes AND a class combining pilates and treadmill intervals.  I'll admit that I was also a little intimidated by the latter although there was no need for this.  My first ""Mashup"" class, on opening day with Diana, was as challenging as I expected but Diana's training style, in addition to the great music, made the time fly and, before I knew it, the class was over and I felt amazing!  I haven't had the opportunity to take one of Brian's Mashup classes yet but am signed up for this week.  Can't wait!  Brian and Diana have the unique ability to make you want to push your body and your mind past the point you initially thought possible.   Try it...they offer a free first class to everyone!",dXkILdu8pKvIZpbZAva4TQ,Mary E.,90036
"The Workouts:

Introducing Pound!: Pound is a full-body cardio jam session, combining light resistance with constant simulated drumming. The workout fuses cardio, Pilates, isometric movements, plyometrics and Isometric poses into a 45-minute series. Burn between 600 and 900 calories per hour, strengthen and sculpt infrequently used muscles, and drum your way to a leaner, slimmer physique - all while rocking out to your favorite music!

Endurance Pilates:  55 minute group class on customized Pilates Reformers. Strength and endurance training, core and stability activation, full body workout. It burns, tones and promotes lean long muscles.

The Mashup:  25 minutes of Cardio Intervals on treadmills. Raises your heart rate, taxes your cardio-vascular system, gets you real sweaty and burns calories. Then hop on our customized Reformers for 30 minutes of Endurance Pilates.       *Options for Beginners, Intermediate and Advanced runners",601 N La Brea Ave,5.0,"Trainers,Pilates",Fitmix Studio,84,5,Fairfax,4/30/2012,"During the last couple of years, I have taken Pilates Plus classes all over the city.  Two of my all time favorite instructors are Diana and Brian.  I was thrilled when they decided to open this studio, particularly because it is way more reasonably priced than the Pilates Plus 90210 studio and I don't have to deal with the horrible woman that runs that studio (Lexi), anymore.  Diana is a very tough instructor, but nurturing and really listens to the needs of her students.  Both she and Brian have been really accomodating, dealing with my injuries and helping me to modify exercises so that I don't aggravate injuries.  Brian's class is the hardest I've ever been to.  I am dripping sweat by the end of the hour and am sore for the next two days.  But, I feel like I have pushed my body.  I love both of their classes and feel like taking a class with each of them, each week is a good balance.  I would so highly recommend this place.  Go, take the free class, you will not regret it!!!",dBS3KyrtULRdm9o3sPNKRA,Naomi F.,90036
